time,M,FC,FN,Ap(t)
51.80207208288331,1.570536345137042,0.16568537495366362,0.13705976876477968,0.08389658948854156
51.81207248289931,1.5705350816012218,0.16568717143322506,0.13706582358902475,0.08403877453114976
51.822072882915315,1.5705337939998805,0.16568895161314345,0.13707185110678433,0.08418038353532534
51.83207328293132,1.570532482622463,0.1656907156297128,0.13707785140049655,0.08432141553041783
51.842073682947316,1.5705311477484125,0.16569246361763446,0.13708382455278187,0.0844618695497326
51.85207408296332,1.570529789647176,0.1656941957100094,0.1370897706464341,0.08460174463053649
51.86207448297932,1.570528408578205,0.16569591203833106,0.13709568976441125,0.08474103981406467
51.87207488299532,1.570527004790963,0.16569761273247802,0.1371015819898265,0.08487975414552716
51.88207528301132,1.5705255785249284,0.16569929792070712,0.13710744740593928,0.0850178866741154
51.89207568302732,1.5705241300096027,0.1657009677296465,0.1371132860961463,0.08515543645300877
51.90207608304332,1.5705226594645156,0.16570262228428884,0.13711909814397252,0.08529240253938106
51.91207648305932,1.5705211670992345,0.16570426170798494,0.1371248836330623,0.08542878399440694
51.92207688307532,1.570519653113371,0.1657058861224371,0.1371306426471704,0.0855645798832684
51.932077283091324,1.5705181176965919,0.1657074956476931,0.13713637527015313,0.08569978927516117
51.94207768310732,1.5705165610286278,0.16570909040213977,0.13714208158595947,0.08583441124330109
51.952078083123325,1.5705149832792844,0.16571067050249724,0.13714776167862225,0.0859684448649304
51.96207848313932,1.5705133846084542,0.16571223606381302,0.13715341563224925,0.08610188922132422
51.972078883155326,1.5705117651661287,0.16571378719945642,0.13715904353101452,0.08623474339779666
51.98207928317132,1.5705101250924103,0.1657153240211129,0.13716464545914944,0.08636700648370724
51.99207968318733,1.5705084645175276,0.16571684663877873,0.13717022150093414,0.08649867757246704
52.002080083203325,1.5705067835618494,0.1657183551607559,0.13717577174068862,0.086629755761545
52.01208048321933,1.5705050823358988,0.1657198496936469,0.1371812962627642,0.08676024015247395
52.022080883235326,1.570503360940371,0.16572133034234982,0.13718679515153476,0.08689012985085698
52.03208128325133,1.5705016194661487,0.16572279721005367,0.13719226849138802,0.08701942396637341
52.04208168326733,1.57049985799432,0.1657242503982337,0.13719771636671718,0.08714812161278493
52.05208208328333,1.5704980765961967,0.16572569000664697,0.13720313886191202,0.08727622190794172
52.06208248329933,1.5704962753333327,0.16572711613332788,0.13720853606135053,0.08740372397378848
52.07208288331533,1.5704944542575445,0.1657285288745843,0.13721390804939043,0.0875306269363704
52.08208328333133,1.5704926134109312,0.16572992832499328,0.1372192549103605,0.08765692992583918
52.09208368334733,1.5704907528258942,0.16573131457739737,0.13722457672855218,0.08778263207645912
52.10208408336333,1.5704888725251624,0.16573268772290078,0.1372298735882113,0.08790773252661255
52.112084483379334,1.5704869725218111,0.1657340478508659,0.13723514557352934,0.08803223041880676
52.12208488339533,1.5704850528192873,0.16573539504890988,0.13724039276863545,0.08815612489967851
52.132085283411335,1.570483113411433,0.16573672940290135,0.13724561525758783,0.08827941512000131
52.14208568342733,1.5704811542825103,0.16573805099695726,0.13725081312436552,0.08840210023468988
52.152086083443336,1.5704791754072263,0.1657393599134401,0.1372559864528602,0.08852417940280718
52.16208648345933,1.570477176750759,0.16574065623295492,0.1372611353268678,0.08864565178756904
52.17208688347534,1.5704751582687853,0.16574194003434667,0.13726625983008056,0.08876651655635104
52.182087283491335,1.5704731199075073,0.1657432113946978,0.13727136004607854,0.08888677288069297
52.19208768350734,1.57047106160368,0.16574447038932588,0.13727643605832177,0.08900641993630586
52.202088083523336,1.5704689832846421,0.16574571709178135,0.13728148795014208,0.08912545690307622
52.21208848353934,1.5704668848683436,0.16574695157384545,0.13728651580473497,0.0892438829650731
52.22208888355534,1.5704647662633768,0.16574817390552832,0.13729151970515172,0.08936169731055224
52.23208928357134,1.5704626273690077,0.16574938415506732,0.13729649973429137,0.08947889913196304
52.24208968358734,1.570460468075206,0.16575058238892534,0.1373014559748927,0.08959548762595275
52.25209008360334,1.5704582882626792,0.16575176867178937,0.13730638850952662,0.08971146199337326
52.262090483619346,1.5704560878029046,0.16575294306656915,0.1373112974205879,0.08982682143928544
52.27209088363534,1.5704538665581622,0.16575410563439608,0.1373161827902877,0.08994156517296537
52.28209128365135,1.5704516243815705,0.1657552564346221,0.1373210447006457,0.09005569240790942
52.292091683667344,1.57044936111712,0.1657563955248189,0.13732588323348233,0.09016920236183973
52.30209208368335,1.570447076599709,0.16575752296077728,0.13733069847041107,0.09028209425670955
52.312092483699345,1.5704447706551803,0.16575863879650635,0.13733549049283092,0.09039436731870854
52.32209288371535,1.570442443100358,0.1657597430842333,0.13734025938191868,0.09050602077826818
52.332093283731346,1.570440093743084,0.1657608358744031,0.1373450052186215,0.0906170538700669
52.34209368374735,1.5704377223822574,0.16576191721567823,0.13734972808364926,0.09072746583303545
52.35209408376335,1.5704353288078718,0.1657629871549389,0.1373544280574672,0.09083725591036207
52.36209448377935,1.5704329128010563,0.16576404573728307,0.13735910522028838,0.09094642334949765
52.37209488379535,1.5704304741341142,0.16576509300602676,0.1373637596520665,0.0910549674021609
52.38209528381135,1.5704280125705632,0.16576612900270465,0.13736839143248838,0.09116288732434356
52.39209568382735,1.5704255278651786,0.1657671537670704,0.1373730006409667,0.09127018237631536
52.402096083843354,1.5704230197640332,0.16576816733709773,0.1373775873566329,0.09137685182262921
52.41209648385935,1.5704204880045407,0.165769169748981,0.13738215165832987,0.09148289493212615
52.422096883875355,1.5704179323154983,0.16577016103713652,0.13738669362460484,0.09158831097794047
52.43209728389135,1.5704153524171305,0.16577114123420345,0.1373912133337023,0.09169309923750457
52.442097683907356,1.5704127480211327,0.16577211037104533,0.13739571086355687,0.09179725899255399
52.45209808392335,1.5704101188307176,0.16577306847675144,0.13740018629178646,0.09190078952913233
52.46209848393936,1.5704074645406585,0.16577401557863847,0.13740463969568525,0.0920036901375961
52.472098883955354,1.5704047848373368,0.16577495170225215,0.13740907115221673,0.09210596011261962
52.48209928397136,1.5704020793987878,0.16577587687136924,0.13741348073800694,0.0922075987531999
52.492099683987355,1.5703993478947484,0.16577679110799953,0.13741786852933763,0.09230860536266128
52.50210008400336,1.5703965899867038,0.16577769443238805,0.1374222346021395,0.09240897924866043
52.512100484019356,1.5703938053279367,0.16577858686301725,0.13742657903198563,0.0925087197231909
52.52210088403536,1.5703909935635756,0.16577946841660957,0.13743090189408472,0.09260782610258804
52.53210128405136,1.5703881543306437,0.16578033910813,0.1374352032632744,0.09270629770753329
52.54210168406736,1.5703852872581103,0.1657811989507888,0.13743948321401506,0.09280413386305954
52.55210208408336,1.5703823919669397,0.16578204795604437,0.13744374182038288,0.09290133389855483
52.56210248409936,1.570379468070142,0.1657828861336062,0.13744797915606385,0.09299789714776797
52.57210288411536,1.5703765151728264,0.16578371349143808,0.1374521952943471,0.09309382294881205
52.582103284131364,1.5703735328722512,0.16578453003576138,0.13745639030811874,0.09318911064417003
52.59210368414736,1.5703705207578778,0.16578533577105836,0.13746056426985542,0.0932837595806982
52.602104084163365,1.5703674784114225,0.16578613070007586,0.13746471725161835,0.0933777691096317
52.61210448417936,1.5703644054069112,0.1657869148238289,0.13746884932504694,0.09347113858658797
52.622104884195366,1.5703613013107331,0.16578768814160447,0.1374729605613528,0.09356386737157209
52.63210528421136,1.5703581656816947,0.1657884506509656,0.13747705103131372,0.09365595482898026
52.64210568422737,1.5703549980710756,0.16578920234775527,0.13748112080526756,0.09374740032760513
52.652106084243364,1.5703517980226835,0.16578994322610083,0.13748516995310647,0.09383820324063907
52.66210648425937,1.5703485650729105,0.16579067327841818,0.1374891985442709,0.09392836294567958
52.67210688427537,1.57034529875079,0.16579139249541633,0.13749320664774378,0.09401787882473245
52.68210728429137,1.5703419985780527,0.16579210086610202,0.13749719433204485,0.0941067502642169
52.69210768430737,1.5703386640691854,0.16579279837778446,0.1375011616652249,0.09419497665496929
52.70210808432337,1.5703352947314877,0.16579348501608013,0.13750510871486016,0.09428255739224742
52.712108484339375,1.5703318900651313,0.16579416076491788,0.13750903554804658,0.0943694918757347
52.72210888435537,1.570328449563218,0.165794825606544,0.1375129422313945,0.09445577950954427
52.732109284371376,1.5703249727118398,0.1657954795215275,0.13751682883102306,0.09454141970222302
52.74210968438737,1.570321458990138,0.16579612248876555,0.13752069541255477,0.09462641186675569
52.75211008440338,1.570317907870364,0.16579675448548883,0.13752454204111025,0.0947107554205689
52.762110484419374,1.570314318817939,0.1657973754872674,0.13752836878130295,0.09479444978553514
52.77211088443538,1.5703106912915163,0.16579798546801622,0.13753217569723375,0.0948774943879767
52.782111284451375,1.5703070247430415,0.16579858440000123,0.13753596285248598,0.09495988865866961
52.79211168446738,1.5703033186178152,0.16579917225384522,0.13753973031012018,0.09504163203284764
52.802112084483376,1.5702995723545548,0.16579974899853406,0.13754347813266915,0.09512272395020599
52.81211248449938,1.5702957853854573,0.1658003146014229,0.1375472063821329,0.09520316385490529
52.82211288451538,1.5702919571362632,0.16580086902824262,0.13755091511997378,0.09528295119557532
52.83211328453138,1.570288087026318,0.16580141224310627,0.1375546044071115,0.09536208542531885
52.84211368454738,1.5702841744686382,0.16580194420851563,0.13755827430391848,0.0954405660017153
52.85211408456338,1.5702802188699745,0.16580246488536804,0.13756192487021499,0.0955183923868246
52.86211448457938,1.5702762196308762,0.1658029742329633,0.1375655561652645,0.0955955640471907
52.87211488459538,1.5702721761457574,0.1658034722090105,0.13756916824776913,0.0956720804538454
52.88211528461138,1.5702680878029607,0.16580395876963522,0.13757276117586498,0.09574794108231183
52.892115684627385,1.5702639539848238,0.16580443386938665,0.13757633500711777,0.09582314541260817
52.90211608464338,1.5702597740677462,0.16580489746124502,0.13757988979851826,0.0958976929292511
52.912116484659386,1.5702555474222544,0.16580534949662895,0.13758342560647807,0.0959715831212594
52.92211688467538,1.570251273413069,0.1658057899254031,0.13758694248682526,0.09604481548215749
52.93211728469139,1.5702469513991726,0.16580621869588566,0.13759044049480004,0.09611738950997886
52.942117684707384,1.5702425807338762,0.16580663575485632,0.13759391968505078,0.0961893047072692
52.95211808472339,1.5702381607648876,0.16580704104756405,0.13759738011162964,0.09626056058109074
52.962118484739385,1.570233690834379,0.1658074345177351,0.13760082182798883,0.09633115664302425
52.97211888475539,1.5702291702790563,0.16580781610758116,0.1376042448869764,0.09640109240917388
52.982119284771386,1.570224598430226,0.16580818575780754,0.13760764934083236,0.09647036740016901
52.99211968478739,1.5702199746138665,0.16580854340762144,0.13761103524118498,0.09653898114116899
53.00212008480339,1.5702152981506952,0.16580888899474053,0.1376144026390468,0.09660693316186492
